Altitude,Heat Capacity Ratio,Sound Speed
m,-,m/s
177350,1.4,635.2363497
177360,1.4,635.2607064
177370,1.4,635.2850599
177380,1.4,635.3094103
177390,1.4,635.3337574
177400,1.4,635.3581013
177410,1.4,635.3824419
177420,1.4,635.4067794
177430,1.4,635.4311137
177440,1.4,635.4554448
177450,1.4,635.4797726
177460,1.4,635.5040973
177470,1.4,635.5284187
177480,1.4,635.552737
177490,1.4,635.577052
177500,1.4,635.6013638
177510,1.4,635.6256725
177520,1.4,635.6499779
177530,1.4,635.6742801
177540,1.4,635.6985792
177550,1.4,635.722875
177560,1.4,635.7471676
177570,1.4,635.7714571
177580,1.4,635.7957433
177590,1.4,635.8200264
177600,1.4,635.8443062
177610,1.4,635.8685829
177620,1.4,635.8928563
177630,1.4,635.9171266
177640,1.4,635.9413937
177650,1.4,635.9656575
177660,1.4,635.9899182
177670,1.4,636.0141757
177680,1.4,636.03843
177690,1.4,636.0626812
177700,1.4,636.0869291
177710,1.4,636.1111738
177720,1.4,636.1354154
177730,1.4,636.1596538
177740,1.4,636.1838889
177750,1.4,636.2081209
177760,1.4,636.2323497
177770,1.4,636.2565754
177780,1.4,636.2807978
177790,1.4,636.3050171
177800,1.4,636.3292332
177810,1.4,636.3534461
177820,1.4,636.3776558
177830,1.4,636.4018623
177840,1.4,636.4260657
177850,1.4,636.4502659
177860,1.4,636.4744629
177870,1.4,636.4986567
177880,1.4,636.5228474
177890,1.4,636.5470348
177900,1.4,636.5712191
177910,1.4,636.5954003
177920,1.4,636.6195782
177930,1.4,636.643753
177940,1.4,636.6679246
177950,1.4,636.6920931
177960,1.4,636.7162583
177970,1.4,636.7404204
177980,1.4,636.7645794
177990,1.4,636.7887351
178000,1.4,636.8128877
178010,1.4,636.8370371
178020,1.4,636.8611834
178030,1.4,636.8853265
178040,1.4,636.9094664
178050,1.4,636.9336032
178060,1.4,636.9577368
178070,1.4,636.9818672
178080,1.4,637.0059945
178090,1.4,637.0301186
178100,1.4,637.0542396
178110,1.4,637.0783574
178120,1.4,637.102472
178130,1.4,637.1265835
178140,1.4,637.1506918
178150,1.4,637.174797
178160,1.4,637.198899
178170,1.4,637.2229978
178180,1.4,637.2470935
178190,1.4,637.271186
178200,1.4,637.2952754
178210,1.4,637.3193616
178220,1.4,637.3434447
178230,1.4,637.3675246
178240,1.4,637.3916014
178250,1.4,637.415675
178260,1.4,637.4397455
178270,1.4,637.4638128
178280,1.4,637.487877
178290,1.4,637.511938
178300,1.4,637.5359959
178310,1.4,637.5600506
178320,1.4,637.5841022
178330,1.4,637.6081507
178340,1.4,637.632196
178350,1.4,637.6562381
178360,1.4,637.6802771
178370,1.4,637.704313
178380,1.4,637.7283457
178390,1.4,637.7523753
178400,1.4,637.7764018
178410,1.4,637.8004251
178420,1.4,637.8244452
178430,1.4,637.8484623
178440,1.4,637.8724762
178450,1.4,637.8964869
178460,1.4,637.9204945
178470,1.4,637.944499
178480,1.4,637.9685004
178490,1.4,637.9924986
178500,1.4,638.0164936
178510,1.4,638.0404856
178520,1.4,638.0644744
178530,1.4,638.0884601
178540,1.4,638.1124426
178550,1.4,638.1364221
178560,1.4,638.1603984
178570,1.4,638.1843715
178580,1.4,638.2083415
178590,1.4,638.2323085
178600,1.4,638.2562722
178610,1.4,638.2802329
178620,1.4,638.3041904
178630,1.4,638.3281448
178640,1.4,638.3520961
178650,1.4,638.3760443
178660,1.4,638.3999893
178670,1.4,638.4239312
178680,1.4,638.44787
178690,1.4,638.4718057
178700,1.4,638.4957382
178710,1.4,638.5196677
178720,1.4,638.543594
178730,1.4,638.5675172
178740,1.4,638.5914372
178750,1.4,638.6153542
178760,1.4,638.639268
178770,1.4,638.6631788
178780,1.4,638.6870864
178790,1.4,638.7109909
178800,1.4,638.7348923
178810,1.4,638.7587906
178820,1.4,638.7826857
178830,1.4,638.8065778
178840,1.4,638.8304667
178850,1.4,638.8543525
178860,1.4,638.8782353
178870,1.4,638.9021149
178880,1.4,638.9259914
178890,1.4,638.9498648
178900,1.4,638.9737351
178910,1.4,638.9976023
178920,1.4,639.0214663
178930,1.4,639.0453273
178940,1.4,639.0691852
178950,1.4,639.09304
178960,1.4,639.1168916
178970,1.4,639.1407402
178980,1.4,639.1645857
178990,1.4,639.188428
179000,1.4,639.2122673
179010,1.4,639.2361035
179020,1.4,639.2599365
179030,1.4,639.2837665
179040,1.4,639.3075934
179050,1.4,639.3314171
179060,1.4,639.3552378
179070,1.4,639.3790554
179080,1.4,639.4028699
179090,1.4,639.4266813
179100,1.4,639.4504896
179110,1.4,639.4742948
179120,1.4,639.4980969
179130,1.4,639.5218959
179140,1.4,639.5456919
179150,1.4,639.5694847
179160,1.4,639.5932745
179170,1.4,639.6170612
179180,1.4,639.6408447
179190,1.4,639.6646252
179200,1.4,639.6884026
179210,1.4,639.712177
179220,1.4,639.7359482
179230,1.4,639.7597164
179240,1.4,639.7834814
179250,1.4,639.8072434
179260,1.4,639.8310023
179270,1.4,639.8547581
179280,1.4,639.8785109
179290,1.4,639.9022605
179300,1.4,639.9260071
179310,1.4,639.9497506
179320,1.4,639.973491
179330,1.4,639.9972284
179340,1.4,640.0209626
179350,1.4,640.0446938
179360,1.4,640.068422
179370,1.4,640.092147
179380,1.4,640.115869
179390,1.4,640.1395879
179400,1.4,640.1633037
179410,1.4,640.1870164
179420,1.4,640.2107261
179430,1.4,640.2344327
179440,1.4,640.2581362
179450,1.4,640.2818367
179460,1.4,640.3055341
179470,1.4,640.3292284
179480,1.4,640.3529197
179490,1.4,640.3766079
179500,1.4,640.400293
179510,1.4,640.423975
179520,1.4,640.447654
179530,1.4,640.4713299
179540,1.4,640.4950028
179550,1.4,640.5186726
179560,1.4,640.5423393
179570,1.4,640.566003
179580,1.4,640.5896636
179590,1.4,640.6133212
179600,1.4,640.6369757
179610,1.4,640.6606271
179620,1.4,640.6842755
179630,1.4,640.7079208
179640,1.4,640.7315631
179650,1.4,640.7552023
179660,1.4,640.7788384
179670,1.4,640.8024715
179680,1.4,640.8261015
179690,1.4,640.8497285
179700,1.4,640.8733525
179710,1.4,640.8969733
179720,1.4,640.9205912
179730,1.4,640.9442059
179740,1.4,640.9678176
179750,1.4,640.9914263
179760,1.4,641.0150319
179770,1.4,641.0386345
179780,1.4,641.062234
179790,1.4,641.0858305
179800,1.4,641.1094239
179810,1.4,641.1330143
179820,1.4,641.1566017
179830,1.4,641.180186
179840,1.4,641.2037672
179850,1.4,641.2273454
179860,1.4,641.2509206
179870,1.4,641.2744927
179880,1.4,641.2980618
179890,1.4,641.3216278
179900,1.4,641.3451908
179910,1.4,641.3687508
179920,1.4,641.3923077
179930,1.4,641.4158616
179940,1.4,641.4394124
179950,1.4,641.4629602
179960,1.4,641.486505
179970,1.4,641.5100467
179980,1.4,641.5335854
179990,1.4,641.5571211
180000,1.4,641.5806537
180010,1.4,641.6041833
180020,1.4,641.6277098
180030,1.4,641.6512334
180040,1.4,641.6747539
180050,1.4,641.6982713
180060,1.4,641.7217858
180070,1.4,641.7452972
180080,1.4,641.7688056
180090,1.4,641.7923109
180100,1.4,641.8158132
180110,1.4,641.8393125
180120,1.4,641.8628088
180130,1.4,641.886302
180140,1.4,641.9097923
180150,1.4,641.9332795
180160,1.4,641.9567636
180170,1.4,641.9802448
180180,1.4,642.0037229
180190,1.4,642.027198
180200,1.4,642.0506701
180210,1.4,642.0741392
180220,1.4,642.0976052
180230,1.4,642.1210682
180240,1.4,642.1445282
180250,1.4,642.1679852
180260,1.4,642.1914392
180270,1.4,642.2148902
180280,1.4,642.2383381
180290,1.4,642.261783
180300,1.4,642.2852249
180310,1.4,642.3086638
180320,1.4,642.3320997
180330,1.4,642.3555326
180340,1.4,642.3789624
180350,1.4,642.4023893
180360,1.4,642.4258131
180370,1.4,642.449234
180380,1.4,642.4726518
180390,1.4,642.4960666
180400,1.4,642.5194784
180410,1.4,642.5428872
180420,1.4,642.566293
180430,1.4,642.5896957
180440,1.4,642.6130955
180450,1.4,642.6364923
180460,1.4,642.659886
180470,1.4,642.6832768
180480,1.4,642.7066646
180490,1.4,642.7300493
180500,1.4,642.7534311
180510,1.4,642.7768098
180520,1.4,642.8001856
180530,1.4,642.8235583
180540,1.4,642.8469281
180550,1.4,642.8702948
180560,1.4,642.8936586
180570,1.4,642.9170193
180580,1.4,642.9403771
180590,1.4,642.9637319
180600,1.4,642.9870836
180610,1.4,643.0104324
180620,1.4,643.0337782
180630,1.4,643.057121
180640,1.4,643.0804608
180650,1.4,643.1037976
180660,1.4,643.1271314
180670,1.4,643.1504622
180680,1.4,643.17379
180690,1.4,643.1971149
180700,1.4,643.2204367
180710,1.4,643.2437556
180720,1.4,643.2670715
180730,1.4,643.2903844
180740,1.4,643.3136943
180750,1.4,643.3370012
180760,1.4,643.3603051
180770,1.4,643.3836061
180780,1.4,643.406904
180790,1.4,643.430199
180800,1.4,643.453491
180810,1.4,643.47678
180820,1.4,643.500066
180830,1.4,643.5233491
180840,1.4,643.5466292
180850,1.4,643.5699062
180860,1.4,643.5931804
180870,1.4,643.6164515
180880,1.4,643.6397196
180890,1.4,643.6629848
180900,1.4,643.686247
180910,1.4,643.7095063
180920,1.4,643.7327625
180930,1.4,643.7560158
180940,1.4,643.7792661
180950,1.4,643.8025134
180960,1.4,643.8257578
180970,1.4,643.8489992
180980,1.4,643.8722376
180990,1.4,643.895473
181000,1.4,643.9187055
181010,1.4,643.941935
181020,1.4,643.9651615
181030,1.4,643.9883851
181040,1.4,644.0116057
181050,1.4,644.0348233
181060,1.4,644.058038
181070,1.4,644.0812497
181080,1.4,644.1044584
181090,1.4,644.1276642
181100,1.4,644.150867
181110,1.4,644.1740669
181120,1.4,644.1972637
181130,1.4,644.2204577
181140,1.4,644.2436486
181150,1.4,644.2668366
181160,1.4,644.2900216
181170,1.4,644.3132037
181180,1.4,644.3363828
181190,1.4,644.359559
181200,1.4,644.3827322
181210,1.4,644.4059024
181220,1.4,644.4290697
181230,1.4,644.4522341
181240,1.4,644.4753954
181250,1.4,644.4985539
181260,1.4,644.5217093
181270,1.4,644.5448619
181280,1.4,644.5680114
181290,1.4,644.591158
181300,1.4,644.6143017
181310,1.4,644.6374424
181320,1.4,644.6605802
181330,1.4,644.683715
181340,1.4,644.7068468
181350,1.4,644.7299758
181360,1.4,644.7531017
181370,1.4,644.7762247
181380,1.4,644.7993448
181390,1.4,644.8224619
181400,1.4,644.8455761
181410,1.4,644.8686874
181420,1.4,644.8917956
181430,1.4,644.914901
181440,1.4,644.9380034
181450,1.4,644.9611029
181460,1.4,644.9841994
181470,1.4,645.007293
181480,1.4,645.0303836
181490,1.4,645.0534713
181500,1.4,645.0765561
181510,1.4,645.0996379
181520,1.4,645.1227168
181530,1.4,645.1457927
181540,1.4,645.1688658
181550,1.4,645.1919358
181560,1.4,645.215003
181570,1.4,645.2380672
181580,1.4,645.2611285
181590,1.4,645.2841868
181600,1.4,645.3072422
181610,1.4,645.3302947
181620,1.4,645.3533442
181630,1.4,645.3763908
181640,1.4,645.3994345
181650,1.4,645.4224753
181660,1.4,645.4455131
181670,1.4,645.468548
181680,1.4,645.49158
181690,1.4,645.514609
181700,1.4,645.5376351
181710,1.4,645.5606583
181720,1.4,645.5836786
181730,1.4,645.6066959
181740,1.4,645.6297103
181750,1.4,645.6527218
181760,1.4,645.6757304
181770,1.4,645.698736
181780,1.4,645.7217387
181790,1.4,645.7447385
181800,1.4,645.7677354
181810,1.4,645.7907294
181820,1.4,645.8137204
181830,1.4,645.8367085
181840,1.4,645.8596937
181850,1.4,645.882676
181860,1.4,645.9056554
181870,1.4,645.9286319
181880,1.4,645.9516054
181890,1.4,645.974576
181900,1.4,645.9975437
181910,1.4,646.0205085
181920,1.4,646.0434704
181930,1.4,646.0664294
181940,1.4,646.0893854
181950,1.4,646.1123386
181960,1.4,646.1352888
181970,1.4,646.1582361
181980,1.4,646.1811806
181990,1.4,646.2041221
182000,1.4,646.2270607
182010,1.4,646.2499964
182020,1.4,646.2729291
182030,1.4,646.295859
182040,1.4,646.318786
182050,1.4,646.3417101
182060,1.4,646.3646312
182070,1.4,646.3875495
182080,1.4,646.4104648
182090,1.4,646.4333773
182100,1.4,646.4562868
182110,1.4,646.4791935
182120,1.4,646.5020972
182130,1.4,646.5249981
182140,1.4,646.547896
182150,1.4,646.5707911
182160,1.4,646.5936832
182170,1.4,646.6165725
182180,1.4,646.6394588
182190,1.4,646.6623423
182200,1.4,646.6852228
182210,1.4,646.7081005
182220,1.4,646.7309753
182230,1.4,646.7538471
182240,1.4,646.7767161
182250,1.4,646.7995822
182260,1.4,646.8224454
182270,1.4,646.8453057
182280,1.4,646.8681631
182290,1.4,646.8910176
182300,1.4,646.9138693
182310,1.4,646.936718
182320,1.4,646.9595639
182330,1.4,646.9824068
182340,1.4,647.0052469
182350,1.4,647.0280841
182360,1.4,647.0509184
182370,1.4,647.0737498
182380,1.4,647.0965783
182390,1.4,647.119404
182400,1.4,647.1422268
182410,1.4,647.1650466
182420,1.4,647.1878636
182430,1.4,647.2106777
182440,1.4,647.233489
182450,1.4,647.2562973
182460,1.4,647.2791028
182470,1.4,647.3019054
182480,1.4,647.3247051
182490,1.4,647.3475019
182500,1.4,647.3702959
182510,1.4,647.393087
182520,1.4,647.4158752
182530,1.4,647.4386605
182540,1.4,647.4614429
182550,1.4,647.4842225
182560,1.4,647.5069992
182570,1.4,647.529773
182580,1.4,647.552544
182590,1.4,647.5753121
182600,1.4,647.5980773
182610,1.4,647.6208396
182620,1.4,647.6435991
182630,1.4,647.6663557
182640,1.4,647.6891094
182650,1.4,647.7118602
182660,1.4,647.7346082
182670,1.4,647.7573534
182680,1.4,647.7800956
182690,1.4,647.802835
182700,1.4,647.8255715
182710,1.4,647.8483052
182720,1.4,647.8710359
182730,1.4,647.8937639
182740,1.4,647.9164889
182750,1.4,647.9392111
182760,1.4,647.9619305
182770,1.4,647.9846469
182780,1.4,648.0073605
182790,1.4,648.0300713
182800,1.4,648.0527792
182810,1.4,648.0754842
182820,1.4,648.0981864
182830,1.4,648.1208857
182840,1.4,648.1435821
182850,1.4,648.1662757
182860,1.4,648.1889665
182870,1.4,648.2116544
182880,1.4,648.2343394
182890,1.4,648.2570216
182900,1.4,648.2797009
182910,1.4,648.3023773
182920,1.4,648.325051
182930,1.4,648.3477217
182940,1.4,648.3703896
182950,1.4,648.3930547
182960,1.4,648.4157169
182970,1.4,648.4383762
182980,1.4,648.4610327
182990,1.4,648.4836864
183000,1.4,648.5063372
183010,1.4,648.5289852
183020,1.4,648.5516303
183030,1.4,648.5742725
183040,1.4,648.596912
183050,1.4,648.6195485
183060,1.4,648.6421823
183070,1.4,648.6648132
183080,1.4,648.6874412
183090,1.4,648.7100664
183100,1.4,648.7326888
183110,1.4,648.7553083
183120,1.4,648.7779249
183130,1.4,648.8005388
183140,1.4,648.8231498
183150,1.4,648.8457579
183160,1.4,648.8683632
183170,1.4,648.8909657
183180,1.4,648.9135653
183190,1.4,648.9361621
183200,1.4,648.9587561
183210,1.4,648.9813472
183220,1.4,649.0039355
183230,1.4,649.026521
183240,1.4,649.0491036
183250,1.4,649.0716834
183260,1.4,649.0942604
183270,1.4,649.1168345
183280,1.4,649.1394058
183290,1.4,649.1619742
183300,1.4,649.1845399
183310,1.4,649.2071027
183320,1.4,649.2296626
183330,1.4,649.2522198
183340,1.4,649.2747741
183350,1.4,649.2973256
183360,1.4,649.3198742
183370,1.4,649.3424201
183380,1.4,649.3649631
183390,1.4,649.3875032
183400,1.4,649.4100406
183410,1.4,649.4325751
183420,1.4,649.4551068
183430,1.4,649.4776357
183440,1.4,649.5001618
183450,1.4,649.522685
183460,1.4,649.5452054
183470,1.4,649.567723
183480,1.4,649.5902378
183490,1.4,649.6127497
183500,1.4,649.6352589
183510,1.4,649.6577652
183520,1.4,649.6802687
183530,1.4,649.7027694
183540,1.4,649.7252672
183550,1.4,649.7477623
183560,1.4,649.7702545
183570,1.4,649.7927439
183580,1.4,649.8152305
183590,1.4,649.8377143
183600,1.4,649.8601953
183610,1.4,649.8826735
183620,1.4,649.9051488
183630,1.4,649.9276214
183640,1.4,649.9500911
183650,1.4,649.972558
183660,1.4,649.9950221
183670,1.4,650.0174834
183680,1.4,650.0399419
183690,1.4,650.0623976
183700,1.4,650.0848505
183710,1.4,650.1073005
183720,1.4,650.1297478
183730,1.4,650.1521922
183740,1.4,650.1746339
183750,1.4,650.1970727
183760,1.4,650.2195088
183770,1.4,650.241942
183780,1.4,650.2643724
183790,1.4,650.2868001
183800,1.4,650.3092249
183810,1.4,650.3316469
183820,1.4,650.3540662
183830,1.4,650.3764826
183840,1.4,650.3988962
183850,1.4,650.4213071
183860,1.4,650.4437151
183870,1.4,650.4661203
183880,1.4,650.4885228
183890,1.4,650.5109224
183900,1.4,650.5333192
183910,1.4,650.5557133
183920,1.4,650.5781045
183930,1.4,650.600493
183940,1.4,650.6228787
183950,1.4,650.6452615
183960,1.4,650.6676416
183970,1.4,650.6900189
183980,1.4,650.7123934
183990,1.4,650.7347651
184000,1.4,650.757134
184010,1.4,650.7795001
184020,1.4,650.8018635
184030,1.4,650.824224
184040,1.4,650.8465818
184050,1.4,650.8689367
184060,1.4,650.8912889
184070,1.4,650.9136383
184080,1.4,650.9359849
184090,1.4,650.9583288
184100,1.4,650.9806698
184110,1.4,651.0030081
184120,1.4,651.0253435
184130,1.4,651.0476762
184140,1.4,651.0700061
184150,1.4,651.0923333
184160,1.4,651.1146576
184170,1.4,651.1369792
184180,1.4,651.159298
184190,1.4,651.181614
184200,1.4,651.2039272
184210,1.4,651.2262376
184220,1.4,651.2485453
184230,1.4,651.2708502
184240,1.4,651.2931523
184250,1.4,651.3154517
184260,1.4,651.3377482
184270,1.4,651.360042
184280,1.4,651.382333
184290,1.4,651.4046213
184300,1.4,651.4269068
184310,1.4,651.4491894
184320,1.4,651.4714694
184330,1.4,651.4937465
184340,1.4,651.5160209
184350,1.4,651.5382925
184360,1.4,651.5605614
184370,1.4,651.5828274
184380,1.4,651.6050907
184390,1.4,651.6273513
184400,1.4,651.649609
184410,1.4,651.671864
184420,1.4,651.6941163
184430,1.4,651.7163657
184440,1.4,651.7386124
184450,1.4,651.7608564
184460,1.4,651.7830975
184470,1.4,651.8053359
184480,1.4,651.8275716
184490,1.4,651.8498045
184500,1.4,651.8720346
184510,1.4,651.894262
184520,1.4,651.9164866
184530,1.4,651.9387084
184540,1.4,651.9609275
184550,1.4,651.9831438
184560,1.4,652.0053574
184570,1.4,652.0275682
184580,1.4,652.0497762
184590,1.4,652.0719815
184600,1.4,652.094184
184610,1.4,652.1163838
184620,1.4,652.1385808
184630,1.4,652.1607751
184640,1.4,652.1829666
184650,1.4,652.2051554
184660,1.4,652.2273414
184670,1.4,652.2495246
184680,1.4,652.2717051
184690,1.4,652.2938829
184700,1.4,652.3160579
184710,1.4,652.3382301
184720,1.4,652.3603996
184730,1.4,652.3825664
184740,1.4,652.4047304
184750,1.4,652.4268916
184760,1.4,652.4490501
184770,1.4,652.4712059
184780,1.4,652.4933589
184790,1.4,652.5155092
184800,1.4,652.5376567
184810,1.4,652.5598015
184820,1.4,652.5819435
184830,1.4,652.6040828
184840,1.4,652.6262193
184850,1.4,652.6483532
184860,1.4,652.6704842
184870,1.4,652.6926125
184880,1.4,652.7147381
184890,1.4,652.736861
184900,1.4,652.7589811
184910,1.4,652.7810984
184920,1.4,652.803213
184930,1.4,652.8253249
184940,1.4,652.8474341
184950,1.4,652.8695405
184960,1.4,652.8916442
184970,1.4,652.9137451
184980,1.4,652.9358433
184990,1.4,652.9579388
185000,1.4,652.9800315
185010,1.4,653.0021215
185020,1.4,653.0242088
185030,1.4,653.0462933
185040,1.4,653.0683751
185050,1.4,653.0904542
185060,1.4,653.1125305
185070,1.4,653.1346042
185080,1.4,653.156675
185090,1.4,653.1787432
185100,1.4,653.2008086
185110,1.4,653.2228713
185120,1.4,653.2449313
185130,1.4,653.2669885
185140,1.4,653.289043
185150,1.4,653.3110948
185160,1.4,653.3331439
185170,1.4,653.3551902
185180,1.4,653.3772339
185190,1.4,653.3992748
185200,1.4,653.4213129
185210,1.4,653.4433484
185220,1.4,653.4653811
185230,1.4,653.4874111
185240,1.4,653.5094384
185250,1.4,653.5314629
185260,1.4,653.5534848
185270,1.4,653.5755039
185280,1.4,653.5975203
185290,1.4,653.619534
185300,1.4,653.641545
185310,1.4,653.6635532
185320,1.4,653.6855588
185330,1.4,653.7075616
185340,1.4,653.7295617
185350,1.4,653.7515591
185360,1.4,653.7735538
185370,1.4,653.7955457
185380,1.4,653.817535
185390,1.4,653.8395215
185400,1.4,653.8615053
185410,1.4,653.8834864
185420,1.4,653.9054649
185430,1.4,653.9274405
185440,1.4,653.9494135
185450,1.4,653.9713838
185460,1.4,653.9933514
185470,1.4,654.0153162
185480,1.4,654.0372784
185490,1.4,654.0592378
185500,1.4,654.0811945
185510,1.4,654.1031486
185520,1.4,654.1250999
185530,1.4,654.1470485
185540,1.4,654.1689944
185550,1.4,654.1909376
185560,1.4,654.2128781
185570,1.4,654.2348159
185580,1.4,654.256751
185590,1.4,654.2786834
185600,1.4,654.3006131
185610,1.4,654.3225401
185620,1.4,654.3444644
185630,1.4,654.366386
185640,1.4,654.3883049
185650,1.4,654.4102211
185660,1.4,654.4321346
185670,1.4,654.4540455
185680,1.4,654.4759536
185690,1.4,654.497859
185700,1.4,654.5197617
185710,1.4,654.5416617
185720,1.4,654.563559
185730,1.4,654.5854537
185740,1.4,654.6073456
185750,1.4,654.6292349
185760,1.4,654.6511214
185770,1.4,654.6730053
185780,1.4,654.6948865
185790,1.4,654.7167649
185800,1.4,654.7386407
185810,1.4,654.7605138
185820,1.4,654.7823842
185830,1.4,654.804252
185840,1.4,654.826117
185850,1.4,654.8479793
185860,1.4,654.869839
185870,1.4,654.891696
185880,1.4,654.9135503
185890,1.4,654.9354019
185900,1.4,654.9572508
185910,1.4,654.979097
185920,1.4,655.0009406
185930,1.4,655.0227814
185940,1.4,655.0446196
185950,1.4,655.0664551
185960,1.4,655.0882879
185970,1.4,655.1101181
185980,1.4,655.1319455
185990,1.4,655.1537703
186000,1.4,655.1755924
186010,1.4,655.1974118
186020,1.4,655.2192286
186030,1.4,655.2410426
186040,1.4,655.262854
186050,1.4,655.2846627
186060,1.4,655.3064687
186070,1.4,655.3282721
186080,1.4,655.3500728
186090,1.4,655.3718708
186100,1.4,655.3936661
186110,1.4,655.4154588
186120,1.4,655.4372488
186130,1.4,655.4590361
186140,1.4,655.4808207
186150,1.4,655.5026027
186160,1.4,655.524382
186170,1.4,655.5461586
186180,1.4,655.5679326
186190,1.4,655.5897039
